first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
9,5.722837510976965e-06,5.718529316786968e-06,,4.9649331707317,0.05921354447568229,0.059087912233008244,,0.08228308919513375,30.7205848270171,30.707163724970755,,34.10401026438938,35.251618072645876,35.251672668069354,,35.6251219512195,34.9860975609756,34.9860975609756,34.9860975609756,34.9860975609756,0.2655205116702746,0.26557510709375265,,0.6390243902438968,,,,101325.0,,,,40.53,,,,800.0,6.225687680112566
10,3.962366446706216e-06,3.953363025698345e-06,,3.21206740140845,0.05349653061869877,0.05310536262297998,,0.04029855489293206,33.013473084578884,32.97539767466411,,32.00283400524474,38.23561316710195,38.2358715719183,,38.2649295774648,37.9802816901408,37.9802816901408,37.9802816901408,37.9802816901408,0.2553314769611532,0.2555898817775031,,0.2846478873239988,,,,101325.0,,,,40.53,,,,800.0,3.6901130001334144
11,3.9586738296878066e-06,3.949854789787329e-06,,5.42764035714285,0.05347559738440915,0.05309199149868005,,0.05827315813474268,33.01754263658484,32.98020348536767,,30.67162589901935,38.24101856290588,38.24126719941919,,38.3480357142857,37.985,37.985,37.985,37.985,0.2560185629058793,0.2562671994191916,,0.3630357142857008,,,,101325.0,,,,40.53,,,,800.0,4.115656989807072
12,3.958836991586667e-06,3.950044018111101e-06,,5.00532078846155,0.053475173894677853,0.05309270994774293,,0.06421150656830937,33.01717361072376,32.97994381840073,,32.195756884073724,38.2407288547609,38.24097608297237,,38.1957692307692,37.9846153846154,37.9846153846154,37.9846153846154,37.9846153846154,0.25611347014550034,0.2563606983569642,,0.21115384615379895,,,,101325.0,,,,40.53,,,,800.0,4.322033912746823
13,3.9602787695275935e-06,3.951339086017681e-06,,4.48104220175439,0.05348629464019264,0.05309765287746922,,0.057027572185510626,33.015997756198814,32.97817049566078,,32.11016031383858,38.238729560491834,38.23898461944002,,38.2435087719298,37.9831578947368,37.9831578947368,37.9831578947368,37.9831578947368,0.25557166575503487,0.2558267247032191,,0.2603508771929981,,,,101325.0,,,,40.53,,,,800.0,4.153105296192781
14,3.959948946867855e-06,3.9511660052953974e-06,,3.66022334285715,0.05347889647292373,0.05309698120847253,,0.09380659514414312,33.01558577348349,32.97840592121704,,36.0107253644251,38.23900373382533,38.23925035801059,,38.3522857142857,37.9828571428571,37.9828571428571,37.9828571428571,37.9828571428571,0.25614659096822834,0.2563932151534871,,0.36942857142859964,,,,101325.0,,,,40.53,,,,800.0,4.596840134483678
15,7.137761880859124e-06,7.140085822965797e-06,,5.27924661290325,0.05886666359707661,0.05892116149973911,,0.042070868748687124,28.22398779180839,28.23134849618868,,27.679549854154445,25.246801243715804,25.246779828929228,,25.1841935483871,24.9812903225806,24.9812903225806,24.9812903225806,24.9812903225806,0.26551092113520625,0.26548950634862933,,0.20290322580650155,,,,101325.0,,,,40.53,,,,800.0,6.250967448070147
16,7.13828643768389e-06,7.140590163184912e-06,,7.6998981372549,0.05887090713329912,0.058924925310269036,,0.06640365205591563,28.22396889085517,28.231263937103108,,28.63034919869661,25.250025154178903,25.250004280605356,,25.2117647058824,24.9841176470588,24.9841176470588,24.9841176470588,24.9841176470588,0.26590750712010447,0.2658866335465575,,0.22764705882359948,,,,101325.0,,,,40.53,,,,800.0,7.459199086276179
17,7.138189255276582e-06,7.140494344158161e-06,,7.78983911764705,0.0588701587809554,0.05892420992472224,,0.05979291365996675,28.22398029157994,28.231279941777586,,27.2010160559168,25.249412453947738,25.249391545640194,,25.2405882352941,24.9835294117647,24.9835294117647,24.9835294117647,24.9835294117647,0.26588304218303804,0.26586213387549407,,0.2570588235294018,,,,101325.0,,,,40.53,,,,800.0,7.207010254355242
18,7.138339416283186e-06,7.140636743919854e-06,,6.4372177142857,0.05887140512788895,0.058925272635006694,,0.05518100515017431,28.22398147540347,28.231256071559322,,28.557573483965484,25.250323056142324,25.250302355464648,,25.176,24.9842857142857,24.9842857142857,24.9842857142857,24.9842857142857,0.26603734185662375,0.26601664117894686,,0.19171428571429772,,,,101325.0,,,,40.53,,,,800.0,6.995084986807407
